ngram	year	match_count	page_count	volume_count
évangile	1826	62	59	3
évangile	1828	3	3	3
évangile	1829	1	1	1
évangile	1830	5	5	5
évangile	1831	1	1	1
évangile	1832	5	3	3
évangile	1833	6	4	3
évangile	1835	2	2	2
évangile	1837	2	2	2
évangile	1839	2	2	2
évangile	1840	3	3	1
évangile	1841	4	4	3
évangile	1843	3	1	1
évangile	1844	2	2	2
évangile	1845	1	1	1
évangile	1850	4	4	3
évangile	1852	1	1	1
évangile	1855	1	1	1
évangile	1858	1	1	1
évangile	1862	4	1	1
évangile	1866	3	3	3
évangile	1869	1	1	1
évangile	1870	2	2	2
évangile	1873	1	1	1
évangile	1875	1	1	1
évangile	1876	2	2	2
évangile	1877	2	2	2
évangile	1878	1	1	1
évangile	1879	1	1	1
évangile	1884	3	3	3
évangile	1887	4	3	2
évangile	1888	1	1	1
évangile	1890	2	2	1
évangile	1892	1	1	1
évangile	1896	3	3	3
évangile	1897	3	3	2
évangile	1898	4	4	4
évangile	1900	3	3	2
évangile	1901	3	3	2
évangile	1906	1	1	1
évangile	1907	1	1	1
évangile	1908	4	4	3
évangile	1909	9	8	4
évangile	1910	6	6	4
évangile	1911	6	6	6
évangile	1912	1	1	1
évangile	1913	5	5	5
évangile	1916	1	1	1
évangile	1917	17	17	1
évangile	1919	3	2	1
évangile	1921	1	1	1
évangile	1922	2	2	1
évangile	1924	1	1	1
évangile	1927	3	2	2
évangile	1933	2	2	2
évangile	1936	2	2	2
évangile	1937	2	2	1
évangile	1938	2	2	2
évangile	1941	1	1	1
évangile	1942	33	19	2
évangile	1946	2	2	1
évangile	1947	1	1	1
évangile	1949	1	1	1
évangile	1952	3	3	3
évangile	1954	4	4	3
évangile	1955	2	2	2
évangile	1956	2	2	2
évangile	1957	2	2	1
évangile	1958	1	1	1
évangile	1960	1	1	1
évangile	1962	1	1	1
évangile	1963	4	3	2
évangile	1965	4	4	3
évangile	1967	5	4	3
évangile	1969	2	2	2
évangile	1970	2	2	1
évangile	1971	2	2	1
évangile	1973	3	3	2
évangile	1974	4	4	1
évangile	1975	1	1	1
évangile	1976	11	4	3
évangile	1977	1	1	1
évangile	1978	2	2	2
évangile	1979	1	1	1
évangile	1980	3	2	1
évangile	1981	1	1	1
évangile	1983	1	1	1
évangile	1984	1	1	1
évangile	1985	1	1	1
évangile	1986	2	2	2
évangile	1987	3	3	1
évangile	1991	3	3	3
évangile	1993	3	3	1
évangile	1995	1	1	1
évangile	1999	1	1	1
évangile	2002	2	2	1
évangile	2005	3	3	1
évangile	2006	1	1	1
évangile	2007	1	1	1
évanouir	1788	1	1	1
évanouir	1809	1	1	1
évanouir	1814	4	4	3
évanouir	1817	2	2	2
évanouir	1824	3	3	3
évanouir	1832	1	1	1
évanouir	1835	1	1	1
évanouir	1844	4	4	4
évanouir	1848	3	3	2
évanouir	1851	1	1	1
évanouir	1852	1	1	1
évanouir	1854	6	6	6
évanouir	1857	1	1	1
évanouir	1858	1	1	1
évanouir	1860	1	1	1
évanouir	1863	2	2	2
évanouir	1865	1	1	1
évanouir	1870	2	2	2
évanouir	1871	1	1	1
évanouir	1872	4	4	2
évanouir	1874	3	3	3
évanouir	1875	3	3	3
évanouir	1877	4	4	4
évanouir	1879	1	1	1
évanouir	1882	1	1	1
évanouir	1883	1	1	1
évanouir	1887	2	2	2
évanouir	1892	2	2	2
évanouir	1895	4	4	4
évanouir	1896	2	2	2
évanouir	1897	1	1	1
évanouir	1898	2	2	2
évanouir	1901	1	1	1
évanouir	1902	1	1	1
évanouir	1906	2	2	2
évanouir	1908	1	1	1
évanouir	1909	1	1	1
évanouir	1910	2	2	2
évanouir	1917	2	2	2
évanouir	1918	3	3	3
évanouir	1919	1	1	1
évanouir	1922	1	1	1
évanouir	1925	2	2	2
évanouir	1934	1	1	1
évanouir	1935	1	1	1
évanouir	1936	1	1	1
évanouir	1940	2	2	2
évanouir	1942	1	1	1
évanouir	1946	2	2	2
évanouir	1950	2	2	2
évanouir	1953	1	1	1
évanouir	1954	1	1	1
évanouir	1957	1	1	1
évanouir	1962	1	1	1
évanouir	1964	1	1	1
évanouir	1965	2	2	2
évanouir	1966	3	3	3
évanouir	1967	2	2	1
évanouir	1968	2	2	2
évanouir	1969	1	1	1
évanouir	1970	1	1	1
évanouir	1973	1	1	1
évanouir	1980	1	1	1
évanouir	1981	1	1	1
évanouir	1982	1	1	1
évanouir	1983	1	1	1
évanouir	1984	2	2	2
évanouir	1985	1	1	1
évanouir	1986	4	4	1
évanouir	1997	1	1	1
éventuelle	1841	1	1	1
éventuelle	1844	1	1	1
éventuelle	1854	1	1	1
éventuelle	1857	1	1	1
éventuelle	1858	4	4	2
éventuelle	1859	1	1	1
éventuelle	1861	2	2	1
éventuelle	1862	3	3	2
éventuelle	1863	1	1	1
éventuelle	1864	1	1	1
éventuelle	1865	4	4	2
éventuelle	1866	2	2	2
éventuelle	1867	5	2	1
éventuelle	1871	1	1	1
éventuelle	1872	1	1	1
éventuelle	1873	1	1	1
éventuelle	1880	3	3	1
éventuelle	1881	1	1	1
éventuelle	1884	1	1	1
éventuelle	1885	1	1	1
éventuelle	1886	2	2	2
éventuelle	1887	1	1	1
éventuelle	1888	3	3	2
éventuelle	1891	1	1	1
éventuelle	1892	1	1	1
éventuelle	1895	2	2	2
éventuelle	1896	2	2	2
éventuelle	1897	1	1	1
éventuelle	1899	2	2	1
éventuelle	1900	2	2	2
éventuelle	1907	3	3	1
éventuelle	1908	1	1	1
éventuelle	1909	3	3	3
éventuelle	1915	2	2	2
éventuelle	1917	3	3	2
éventuelle	1919	3	3	2
éventuelle	1920	12	12	4
éventuelle	1921	4	4	3
éventuelle	1922	1	1	1
éventuelle	1923	1	1	1
éventuelle	1926	4	4	4
éventuelle	1927	8	7	1
éventuelle	1928	5	5	2
éventuelle	1929	2	2	2
éventuelle	1931	36	36	7
éventuelle	1932	10	9	3
éventuelle	1933	5	4	1
éventuelle	1935	1	1	1
éventuelle	1937	1	1	1
éventuelle	1938	3	3	2
éventuelle	1939	5	5	3
éventuelle	1941	2	2	2
éventuelle	1942	3	3	3
éventuelle	1947	2	2	1
éventuelle	1948	3	3	2
éventuelle	1950	2	2	1
éventuelle	1951	3	3	3
éventuelle	1952	3	3	3
éventuelle	1953	1	1	1
éventuelle	1954	3	3	1
éventuelle	1956	6	6	3
éventuelle	1957	5	5	1
éventuelle	1958	14	13	8
éventuelle	1959	8	8	3
éventuelle	1960	5	5	3
éventuelle	1961	6	5	3
éventuelle	1962	5	5	3
éventuelle	1963	7	7	4
éventuelle	1964	4	4	2
éventuelle	1965	6	6	5
éventuelle	1966	22	22	8
éventuelle	1967	8	8	6
éventuelle	1968	8	8	4
éventuelle	1969	7	7	5
éventuelle	1970	2	2	2
éventuelle	1971	8	8	6
éventuelle	1972	2	2	2
éventuelle	1973	2	2	2
éventuelle	1974	24	21	7
éventuelle	1975	10	10	4
éventuelle	1976	15	15	8
éventuelle	1977	19	17	6
éventuelle	1978	7	6	4
éventuelle	1979	2	2	2
éventuelle	1980	8	8	6
éventuelle	1981	5	5	3
éventuelle	1982	2	2	2
éventuelle	1983	5	5	2
éventuelle	1984	9	9	7
éventuelle	1985	3	3	2
éventuelle	1986	3	3	3
éventuelle	1987	3	3	2
éventuelle	1988	3	2	2
éventuelle	1989	3	3	2
éventuelle	1990	1	1	1
éventuelle	1991	1	1	1
éventuelle	1992	4	4	3
éventuelle	1994	1	1	1
éventuelle	1996	2	2	2
éventuelle	1998	3	3	2
éventuelle	1999	2	2	2
éventuelle	2000	3	3	2
éventuelle	2001	3	3	1
éventuelle	2006	3	3	3
éventuelle	2007	1	1	1
évidences	1806	3	3	2
évidences	1814	4	4	3
évidences	1817	1	1	1
évidences	1822	1	1	1
évidences	1826	2	2	2
évidences	1829	2	1	1
évidences	1830	2	2	2
évidences	1850	1	1	1
évidences	1856	1	1	1
évidences	1858	1	1	1
évidences	1862	1	1	1
évidences	1867	1	1	1
évidences	1870	1	1	1
évidences	1873	1	1	1
évidences	1877	1	1	1
évidences	1883	1	1	1
évidences	1886	1	1	1
évidences	1898	1	1	1
évidences	1900	5	5	5
évidences	1902	1	1	1
évidences	1905	1	1	1
évidences	1912	6	3	1
évidences	1917	4	4	1
évidences	1922	1	1	1
évidences	1923	14	11	1
évidences	1929	1	1	1
évidences	1940	2	2	2
évidences	1948	1	1	1
évidences	1954	2	2	2
évidences	1956	2	2	2
évidences	1957	2	2	2
évidences	1959	1	1	1
évidences	1964	1	1	1
évidences	1968	7	6	1
évidences	1969	3	3	3
évidences	1970	1	1	1
évidences	1971	2	2	1
évidences	1972	3	3	2
évidences	1974	3	3	1
évidences	1977	2	2	1
évidences	1978	3	3	3
évidences	1979	1	1	1
évidences	1980	3	3	2
évidences	1983	3	3	2
évidences	1984	1	1	1
évidences	1985	1	1	1
évidences	1986	1	1	1
évidences	1988	1	1	1
évidences	1993	4	4	1
évidences	1994	1	1	1
évidences	1996	2	2	1
évidences	1998	1	1	1
évidences	1999	1	1	1
évidences	2003	1	1	1
évidences	2007	1	1	1
évident	1788	1	1	1
évident	1798	1	1	1
évident	1800	3	3	3
évident	1801	1	1	1
évident	1803	2	2	2
évident	1809	2	2	1
évident	1813	2	2	2
évident	1814	6	6	1
évident	1815	1	1	1
évident	1819	1	1	1
évident	1820	1	1	1
évident	1821	3	3	3
évident	1822	15	15	6
évident	1823	3	3	3
évident	1824	7	7	5
évident	1825	3	3	3
évident	1826	32	32	9
évident	1827	2	2	1
évident	1828	1	1	1
évident	1829	3	3	3
évident	1830	13	13	3
évident	1831	24	20	4
évident	1832	2	2	2
évident	1833	1	1	1
évident	1836	2	2	1
évident	1837	3	3	2
évident	1838	2	2	2
évident	1839	5	5	3
évident	1840	5	5	5
évident	1841	3	3	3
évident	1842	2	2	2
évident	1843	4	4	4
évident	1844	12	12	6
évident	1845	8	8	4
évident	1846	9	9	8
évident	1847	2	2	2
évident	1848	4	4	4
évident	1849	6	6	5
évident	1850	6	6	6
évident	1851	3	3	2
évident	1852	4	4	2
évident	1854	12	10	8
évident	1855	8	8	8
évident	1856	6	6	4
évident	1857	19	19	9
évident	1858	30	28	6
évident	1859	4	4	4
évident	1860	18	16	4
évident	1861	12	12	4
évident	1862	14	13	4
évident	1863	16	15	5
évident	1864	14	13	3
évident	1865	25	24	8
évident	1866	18	16	10
évident	1867	11	10	2
évident	1868	9	9	4
évident	1869	8	8	1
évident	1870	4	4	3
évident	1871	16	16	12
évident	1872	15	15	4
évident	1873	16	15	11
évident	1874	35	32	13
évident	1875	16	16	9
évident	1876	23	20	5
évident	1877	9	9	6
évident	1878	15	15	10
évident	1879	24	22	6
évident	1880	25	25	12
évident	1881	27	26	9
évident	1882	23	21	11
évident	1883	17	15	5
évident	1884	28	27	8
évident	1885	4	4	4
évident	1886	40	39	7
évident	1887	10	10	5
évident	1888	11	10	7
évident	1889	9	9	7
évident	1890	17	15	6
évident	1891	3	3	2
évident	1892	18	17	7
évident	1893	4	4	3
évident	1894	17	15	10
évident	1895	9	9	3
évident	1896	27	27	10
évident	1897	6	6	5
évident	1898	8	8	3
évident	1899	8	8	2
évident	1900	15	15	11
évident	1901	14	14	8
évident	1902	5	5	5
évident	1903	3	3	3
évident	1904	5	4	4
évident	1905	6	6	5
évident	1906	3	3	3
évident	1907	10	7	5
évident	1908	1	1	1
évident	1909	11	9	4
évident	1910	12	12	6
évident	1911	5	4	3
évident	1912	19	17	6
évident	1913	3	3	2
évident	1914	3	3	2
évident	1915	7	7	5
évident	1916	8	8	4
évident	1917	24	22	5
évident	1918	10	10	4
évident	1919	13	13	5
évident	1920	17	17	5
évident	1921	1	1	1
évident	1922	9	9	3
évident	1923	24	23	2
évident	1924	3	3	3
évident	1925	4	4	3
évident	1926	15	13	3
évident	1927	23	20	3
évident	1928	13	11	5
évident	1929	5	5	5
évident	1930	4	4	2
évident	1931	5	5	4
évident	1932	7	7	3
évident	1933	10	10	5
évident	1934	6	5	4
évident	1935	11	11	4
évident	1936	8	7	6
évident	1937	4	4	2
évident	1938	39	38	8
évident	1939	26	24	9
évident	1940	39	35	6
évident	1941	7	7	5
évident	1942	24	23	11
évident	1943	11	10	6
évident	1944	15	14	6
évident	1945	48	46	9
évident	1946	1	1	1
évident	1947	13	13	10
évident	1948	9	9	4
évident	1949	2	2	2
évident	1950	5	5	5
évident	1951	17	16	7
évident	1952	7	7	6
évident	1953	4	4	4
évident	1954	49	45	8
évident	1955	16	16	10
évident	1956	26	22	6
évident	1957	27	24	7
évident	1958	28	28	14
évident	1959	26	24	9
évident	1960	22	22	9
évident	1961	45	41	9
évident	1962	27	23	7
évident	1963	26	25	11
évident	1964	18	18	8
évident	1965	31	30	10
évident	1966	23	23	13
évident	1967	46	43	11
évident	1968	8	8	3
évident	1969	30	26	10
évident	1970	29	29	10
évident	1971	24	22	8
évident	1972	19	18	7
évident	1973	49	45	5
évident	1974	73	71	14
évident	1975	32	32	11
évident	1976	26	24	7
évident	1977	52	50	9
évident	1978	31	29	7
évident	1979	37	33	10
évident	1980	49	48	8
évident	1981	30	29	11
évident	1982	18	16	9
évident	1983	33	31	8
évident	1984	33	33	10
évident	1985	7	7	3
évident	1986	26	26	5
évident	1987	12	12	6
évident	1988	16	16	7
évident	1989	25	23	6
évident	1990	3	3	2
évident	1991	12	12	2
évident	1992	13	13	3
évident	1993	27	27	5
évident	1994	11	11	6
évident	1995	13	13	4
évident	1996	12	11	3
évident	1997	1	1	1
évident	1998	10	10	4
évident	1999	12	11	4
évident	2000	8	8	5
évident	2001	8	6	2
évident	2002	4	4	4
évident	2003	4	4	2
évident	2004	15	15	3
évident	2006	9	9	5
évident	2007	9	8	2
évidents	1809	1	1	1
évidents	1814	1	1	1
évidents	1822	3	3	3
évidents	1824	2	2	2
évidents	1828	2	1	1
évidents	1831	2	2	1
évidents	1839	6	5	4
évidents	1841	5	4	1
évidents	1842	7	7	6
évidents	1845	1	1	1
évidents	1846	1	1	1
évidents	1848	1	1	1
évidents	1850	2	2	2
évidents	1852	1	1	1
évidents	1853	1	1	1
évidents	1854	5	5	5
évidents	1857	2	2	2
évidents	1861	1	1	1
évidents	1863	1	1	1
évidents	1865	1	1	1
évidents	1870	2	2	2
évidents	1871	1	1	1
évidents	1874	2	2	2
évidents	1875	1	1	1
évidents	1877	1	1	1
évidents	1880	3	3	3
évidents	1882	1	1	1
évidents	1883	2	2	2
évidents	1886	1	1	1
évidents	1888	1	1	1
évidents	1890	2	2	1
évidents	1892	1	1	1
évidents	1893	2	2	2
évidents	1895	2	2	2
évidents	1896	2	2	2
évidents	1901	1	1	1
évidents	1903	6	6	2
évidents	1905	1	1	1
évidents	1908	4	3	2
évidents	1909	2	1	1
évidents	1912	3	3	1
évidents	1914	1	1	1
évidents	1917	1	1	1
évidents	1918	1	1	1
évidents	1922	1	1	1
évidents	1924	4	2	1
évidents	1925	1	1	1
évidents	1927	3	3	2
évidents	1930	1	1	1
évidents	1933	1	1	1
évidents	1938	1	1	1
évidents	1939	2	2	2
évidents	1940	1	1	1
évidents	1941	1	1	1
évidents	1945	2	2	2
évidents	1951	3	3	3
évidents	1952	2	2	1
évidents	1953	2	2	2
évidents	1954	4	3	3
évidents	1955	1	1	1
évidents	1956	1	1	1
évidents	1957	2	2	2
évidents	1958	4	4	3
évidents	1959	2	2	2
évidents	1961	4	4	2
évidents	1962	1	1	1
évidents	1964	1	1	1
évidents	1965	2	2	2
évidents	1966	8	8	4
évidents	1967	6	6	4
évidents	1968	1	1	1
évidents	1969	1	1	1
évidents	1971	1	1	1
évidents	1972	2	2	2
évidents	1974	3	3	2
évidents	1975	2	2	2
évidents	1976	1	1	1
évidents	1977	2	2	2
évidents	1978	1	1	1
évidents	1979	1	1	1
évidents	1980	4	4	2
évidents	1981	2	2	2
évidents	1982	3	3	1
évidents	1983	5	5	3
évidents	1985	2	2	1
évidents	1988	1	1	1
évidents	1990	1	1	1
évidents	1992	1	1	1
évidents	1993	1	1	1
évidents	1994	1	1	1
évidents	1995	3	3	1
évidents	1996	1	1	1
évidents	1998	1	1	1
évidents	1999	1	1	1
évidents	2001	2	2	2
évidents	2002	1	1	1
évidents	2003	2	2	2
évidents	2004	1	1	1
évidents	2006	1	1	1
évidents	2007	1	1	1
évitent	1818	1	1	1
évitent	1821	1	1	1
évitent	1822	1	1	1
évitent	1824	1	1	1
évitent	1827	2	2	2
évitent	1853	2	2	2
évitent	1857	2	2	2
évitent	1858	1	1	1
évitent	1866	1	1	1
évitent	1872	1	1	1
évitent	1874	1	1	1
évitent	1878	1	1	1
évitent	1879	1	1	1
évitent	1895	2	2	2
évitent	1899	4	4	4
évitent	1902	1	1	1
évitent	1914	1	1	1
évitent	1918	1	1	1
évitent	1919	2	2	2
évitent	1920	4	4	4
évitent	1928	1	1	1
évitent	1930	1	1	1
évitent	1933	1	1	1
évitent	1934	1	1	1
évitent	1939	1	1	1
évitent	1945	2	2	2
évitent	1948	3	2	2
évitent	1951	1	1	1
évitent	1954	2	2	1
évitent	1956	3	3	2
évitent	1958	3	2	1
évitent	1959	1	1	1
évitent	1960	2	2	2
évitent	1963	1	1	1
évitent	1964	1	1	1
évitent	1967	2	2	2
évitent	1970	2	2	2
évitent	1971	2	2	2
évitent	1972	1	1	1
évitent	1973	1	1	1
évitent	1975	1	1	1
évitent	1979	1	1	1
évitent	1980	1	1	1
évitent	1983	2	2	1
évitent	1984	1	1	1
évitent	1985	2	2	2
évitent	1988	1	1	1
évitent	1991	1	1	1
évitent	1992	1	1	1
évitent	1994	1	1	1
évitent	1996	1	1	1
évitent	2000	1	1	1
évitent	2004	1	1	1
évitent	2007	1	1	1
évocation	1830	1	1	1
évocation	1831	1	1	1
évocation	1833	3	2	1
évocation	1836	6	2	1
évocation	1857	2	2	2
évocation	1858	1	1	1
évocation	1867	1	1	1
évocation	1871	3	1	1
évocation	1878	1	1	1
évocation	1882	1	1	1
évocation	1884	1	1	1
évocation	1885	1	1	1
évocation	1886	1	1	1
évocation	1887	2	1	1
évocation	1891	1	1	1
évocation	1895	1	1	1
évocation	1896	3	3	3
évocation	1899	2	2	2
évocation	1901	1	1	1
évocation	1916	2	2	2
évocation	1924	1	1	1
évocation	1927	3	3	2
évocation	1928	6	6	1
évocation	1929	4	4	3
évocation	1930	1	1	1
évocation	1931	2	2	2
évocation	1932	1	1	1
évocation	1934	1	1	1
évocation	1940	2	2	2
évocation	1941	6	6	2
évocation	1942	2	2	2
évocation	1948	1	1	1
évocation	1949	1	1	1
évocation	1950	1	1	1
évocation	1951	1	1	1
évocation	1954	2	2	2
évocation	1955	1	1	1
évocation	1956	2	2	2
évocation	1957	4	4	3
évocation	1958	2	2	1
évocation	1959	1	1	1
évocation	1961	5	5	2
évocation	1962	2	2	2
évocation	1963	3	3	2
évocation	1965	2	1	1
évocation	1967	7	7	5
évocation	1969	1	1	1
évocation	1971	3	3	3
évocation	1972	1	1	1
évocation	1973	6	6	4
évocation	1974	2	2	2
évocation	1975	4	3	3
évocation	1976	2	2	2
évocation	1977	2	2	2
évocation	1978	8	8	4
évocation	1979	11	10	2
évocation	1980	3	3	2
évocation	1981	11	10	3
évocation	1982	2	2	1
évocation	1983	3	3	3
évocation	1984	49	28	2
évocation	1985	8	8	3
évocation	1987	5	4	1
évocation	1989	6	6	4
évocation	1990	1	1	1
évocation	1992	4	4	1
évocation	1993	2	2	2
évocation	1994	1	1	1
évocation	1995	1	1	1
évocation	1996	3	3	2
évocation	1997	1	1	1
évocation	1998	1	1	1
évocation	2000	1	1	1
évocation	2002	2	2	2
évocation	2003	1	1	1
évocation	2004	1	1	1
évocation	2006	8	7	1
évolutif	1895	1	1	1
évolutif	1901	1	1	1
évolutif	1911	1	1	1
évolutif	1919	1	1	1
évolutif	1920	2	1	1
évolutif	1925	1	1	1
évolutif	1930	1	1	1
évolutif	1933	1	1	1
évolutif	1938	8	7	2
évolutif	1941	2	2	1
évolutif	1947	1	1	1
évolutif	1948	1	1	1
évolutif	1950	2	2	1
évolutif	1951	1	1	1
évolutif	1952	1	1	1
évolutif	1954	1	1	1
évolutif	1955	4	4	2
évolutif	1956	12	8	3
évolutif	1957	1	1	1
évolutif	1959	1	1	1
évolutif	1960	1	1	1
évolutif	1961	2	2	2
évolutif	1962	3	3	2
évolutif	1963	3	2	1
évolutif	1965	5	5	5
évolutif	1966	2	2	2
évolutif	1967	7	7	3
évolutif	1970	2	2	1
évolutif	1971	1	1	1
évolutif	1974	2	2	2
évolutif	1975	2	2	1
évolutif	1979	8	8	3
évolutif	1980	1	1	1
évolutif	1981	1	1	1
évolutif	1982	7	5	2
évolutif	1985	2	2	2
évolutif	1986	1	1	1
évolutif	1987	1	1	1
évolutif	1991	1	1	1
évolutif	2001	2	2	1
évolutif	2002	1	1	1
évolutif	2003	2	2	1
évolutif	2007	1	1	1
évoquant	1867	3	3	3
évoquant	1895	1	1	1
évoquant	1927	3	2	1
évoquant	1929	1	1	1
évoquant	1935	1	1	1
évoquant	1937	2	2	2
évoquant	1939	1	1	1
évoquant	1944	1	1	1
évoquant	1947	1	1	1
évoquant	1951	1	1	1
évoquant	1952	1	1	1
évoquant	1954	1	1	1
évoquant	1955	2	2	1
évoquant	1956	2	2	2
évoquant	1957	3	3	2
évoquant	1958	9	9	4
évoquant	1959	1	1	1
évoquant	1961	1	1	1
évoquant	1963	2	2	2
évoquant	1965	2	2	2
évoquant	1966	2	2	2
évoquant	1968	3	3	3
évoquant	1969	3	3	2
évoquant	1971	2	2	2
évoquant	1972	1	1	1
évoquant	1973	4	4	3
évoquant	1974	5	5	4
évoquant	1975	1	1	1
évoquant	1976	2	2	1
évoquant	1977	2	2	2
évoquant	1978	2	2	1
évoquant	1979	3	3	3
évoquant	1980	1	1	1
évoquant	1981	2	2	1
évoquant	1982	6	6	4
évoquant	1983	2	2	2
évoquant	1984	3	3	3
évoquant	1985	4	4	2
évoquant	1986	2	2	2
évoquant	1987	3	3	2
évoquant	1988	1	1	1
évoquant	1989	1	1	1
évoquant	1991	1	1	1
évoquant	1992	2	2	2
évoquant	1993	3	3	2
évoquant	1994	4	4	3
évoquant	1995	2	1	1
évoquant	1996	3	3	2
évoquant	1997	2	2	2
évoquant	1998	2	2	1
évoquant	2000	1	1	1
évoquant	2001	4	4	2
évoquant	2002	4	4	4
évoquant	2005	4	4	2
évoquant	2006	3	3	1
évènemens	1797	1	1	1
évènemens	1800	4	4	1
évènemens	1805	6	6	3
évènemens	1815	3	1	1
évènemens	1819	1	1	1
évènemens	1820	1	1	1
évènemens	1821	1	1	1
évènemens	1822	6	6	3
évènemens	1824	3	3	2
évènemens	1825	6	6	3
évènemens	1826	18	16	2
évènemens	1829	9	7	4
évènemens	1830	9	8	2
évènemens	1831	4	4	2
évènemens	1833	1	1	1
évènemens	1834	1	1	1
évènemens	1835	1	1	1
évènemens	1836	7	7	3
évènemens	1838	1	1	1
évènemens	1840	6	5	4
évènemens	1841	2	2	2
évènemens	1842	1	1	1
évènemens	1843	1	1	1
évènemens	1844	7	7	7
évènemens	1845	6	6	5
évènemens	1846	3	2	2
évènemens	1848	3	3	3
évènemens	1849	7	5	3
évènemens	1850	1	1	1
évènemens	1851	9	7	7
évènemens	1852	1	1	1
évènemens	1853	14	14	7
évènemens	1854	2	1	1
évènemens	1855	12	9	6
évènemens	1857	2	2	2
évènemens	1858	5	5	3
évènemens	1861	1	1	1
évènemens	1863	2	1	1
évènemens	1865	21	10	2
évènemens	1868	2	2	2
évènemens	1871	4	4	4
évènemens	1873	3	3	2
évènemens	1877	1	1	1
évènemens	1878	1	1	1
évènemens	1879	3	3	3
évènemens	1880	2	2	1
évènemens	1883	2	2	1
évènemens	1884	3	3	3
évènemens	1888	1	1	1
évènemens	1892	1	1	1
évènemens	1896	1	1	1
évènemens	1900	8	8	3
évènemens	1901	2	2	1
évènemens	1904	1	1	1
évènemens	1906	9	9	3
évènemens	1907	2	2	2
évènemens	1925	1	1	1
évènemens	1934	4	3	2
évènemens	1938	9	8	1
évènemens	1960	2	2	1
événements	1787	1	1	1
événements	1813	2	2	1
événements	1814	1	1	1
événements	1822	1	1	1
événements	1823	24	22	2
événements	1824	5	3	3
événements	1830	1	1	1
événements	1831	5	4	1
événements	1833	1	1	1
événements	1835	7	7	5
événements	1836	1	1	1
événements	1838	4	4	3
événements	1839	43	41	7
événements	1840	2	2	2
événements	1841	13	8	4
événements	1842	31	31	6
événements	1844	5	5	3
événements	1846	4	4	4
événements	1847	2	2	2
événements	1848	1	1	1
événements	1849	9	9	9
événements	1850	17	17	6
événements	1851	8	8	7
événements	1853	15	14	9
événements	1854	21	20	14
événements	1855	21	9	6
événements	1856	4	4	4
événements	1857	7	7	7
événements	1858	8	8	6
événements	1859	16	14	10
événements	1860	3	3	3
événements	1861	18	17	8
événements	1862	14	12	8
événements	1863	13	13	5
événements	1864	17	15	8
événements	1865	6	6	4
événements	1866	17	17	10
événements	1867	13	13	4
événements	1868	1	1	1
événements	1869	5	5	3
événements	1870	14	14	7
événements	1871	8	8	7
événements	1872	2	2	2
événements	1873	9	7	6
événements	1874	20	18	10
événements	1875	13	12	8
événements	1876	13	12	7
événements	1877	29	28	12
événements	1878	5	3	3
événements	1879	6	6	4
événements	1880	18	13	8
événements	1881	9	9	8
événements	1882	7	7	5
événements	1883	3	3	3
événements	1884	12	9	4
événements	1885	18	13	7
événements	1886	6	5	3
événements	1887	22	21	7
événements	1888	12	12	8
événements	1889	2	2	2
événements	1890	9	9	5
événements	1891	8	7	4
événements	1892	79	70	9
événements	1893	4	4	4
événements	1894	3	3	3
événements	1895	4	4	4
événements	1896	50	47	8
événements	1897	1	1	1
événements	1898	6	6	4
événements	1899	8	8	6
événements	1900	6	6	6
événements	1901	12	9	9
événements	1902	35	34	10
événements	1903	6	6	4
événements	1904	5	5	3
événements	1905	7	7	7
événements	1906	28	28	13
événements	1907	16	16	7
événements	1908	30	26	14
événements	1909	21	19	8
événements	1910	15	12	6
événements	1911	7	7	7
événements	1912	11	8	5
événements	1913	37	15	3
événements	1914	10	10	8
événements	1915	12	10	4
événements	1916	4	4	2
événements	1917	20	19	7
événements	1918	7	7	5
événements	1919	24	22	9
événements	1920	36	31	8
événements	1921	17	12	11
événements	1922	16	15	9
événements	1923	5	4	2
événements	1924	4	4	4
événements	1925	11	9	6
événements	1926	7	7	7
événements	1927	23	20	3
événements	1928	13	13	5
événements	1929	25	21	4
événements	1930	6	6	5
événements	1931	28	27	10
événements	1932	16	14	7
événements	1933	20	16	6
événements	1934	14	12	3
événements	1935	9	8	5
événements	1936	4	4	3
événements	1937	6	6	5
événements	1938	25	24	11
événements	1939	6	6	5
événements	1940	4	4	2
événements	1941	22	18	8
événements	1942	28	26	8
événements	1943	13	11	6
événements	1944	6	5	4
événements	1945	30	24	9
événements	1946	3	3	2
événements	1947	21	18	7
événements	1948	8	8	4
événements	1949	19	19	8
événements	1950	10	9	6
événements	1951	16	14	9
événements	1952	12	12	4
événements	1953	7	6	4
événements	1954	20	20	12
événements	1955	22	19	4
événements	1956	10	9	7
événements	1957	23	21	9
événements	1958	28	20	9
événements	1959	10	10	7
événements	1960	26	22	8
événements	1961	27	21	5
événements	1962	32	27	5
événements	1963	42	34	10
événements	1964	18	15	6
événements	1965	44	37	9
événements	1966	35	29	15
événements	1967	44	36	11
événements	1968	16	14	5
